ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Cluster
462291,Female,No,37.0,Yes,Marketing,2.552586938083121,1.0,3.0,Cat_6,2
462297,Female,No,31.0,Yes,Artist,14.0,1.0,2.0,Cat_6,0
462300,Male,Yes,49.0,Yes,Artist,1.0,2.0,3.0,Cat_6,2
462304,Male,Yes,56.0,Yes,Artist,1.0,1.0,4.0,Cat_4,2
462306,Male,Yes,83.0,No,Lawyer,8.0,3.0,2.0,Cat_6,1
462309,Male,No,32.0,Yes,Healthcare,2.552586938083121,1.0,1.0,Cat_6,0
462310,Male,Yes,63.0,Yes,Artist,5.0,2.0,4.0,Cat_6,1
462323,Female,Yes,71.0,Yes,Doctor,1.0,2.0,2.0,Cat_6,1
462336,Male,Yes,50.0,No,Artist,0.0,1.0,4.0,Cat_6,2
462339,Male,No,31.0,Yes,Artist,4.0,1.0,5.0,Cat_6,0
462340,Male,Yes,60.0,No,Entertainment,0.0,2.0,6.0,Cat_6,1
462342,Female,Yes,71.0,Yes,Lawyer,8.0,3.0,2.0,Cat_6,1
462345,Male,Yes,49.0,Yes,Doctor,0.0,2.0,6.0,Cat_4,2
462346,Male,Yes,74.0,Yes,Lawyer,9.0,1.0,1.0,Cat_6,1
462349,Male,Yes,51.0,Yes,Artist,1.0,2.0,6.0,Cat_6,2
462355,Male,Yes,61.0,No,Entertainment,0.0,1.0,2.8253778838504378,Cat_6,1
462356,Male,No,46.0,Yes,Engineer,0.0,1.0,3.0,Cat_6,2
462358,Male,Yes,39.0,No,Doctor,2.0,2.0,2.0,Cat_6,2
462365,Male,Yes,85.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
462368,Female,Yes,31.0,Yes,Artist,1.0,2.0,2.0,Cat_6,0
462370,Male,Yes,39.0,Yes,Executive,4.0,3.0,3.0,Cat_6,2
462381,Female,Yes,48.0,No,Doctor,1.0,3.0,2.0,Cat_6,2
462382,Male,Yes,71.0,Yes,Lawyer,0.0,3.0,2.0,Cat_6,1
462384,Female,No,31.0,Yes,Healthcare,2.552586938083121,1.0,1.0,Cat_7,0
462386,Female,No,32.0,Yes,Healthcare,0.0,1.0,5.0,Cat_6,0
462389,Female,Yes,55.0,No,Engineer,0.0,1.0,1.0,Cat_6,2
462395,Male,Yes,46.0,Yes,Artist,0.0,3.0,2.0,Cat_6,2
462396,Male,Yes,53.0,Yes,Doctor,2.552586938083121,2.0,2.0,Cat_6,2
462397,Male,Yes,50.0,Yes,Artist,0.0,2.0,4.0,Cat_6,2
462400,Male,No,45.0,Yes,Artist,1.0,1.0,1.0,Cat_6,2
462401,Male,Yes,33.0,No,Executive,1.0,2.0,2.0,Cat_4,0
462409,Female,Yes,29.0,No,Engineer,5.0,1.0,2.0,Cat_6,0
462411,Male,No,35.0,Yes,Artist,8.0,1.0,1.0,Cat_6,0
462415,Male,No,25.0,No,Doctor,1.0,1.0,1.0,Cat_6,0
462420,Male,No,26.0,Yes,Healthcare,0.0,1.0,3.0,Cat_6,0
462421,Male,No,48.0,Yes,Artist,1.0,1.0,2.0,Cat_6,2
462423,Male,Yes,66.0,No,Lawyer,0.0,3.0,3.0,Cat_6,1
462424,Female,Yes,38.0,No,Artist,0.0,1.0,3.0,Cat_6,2
462428,Male,Yes,65.0,Yes,Entertainment,2.0,2.0,3.0,Cat_6,1
462429,Male,Yes,87.0,No,Lawyer,1.0,1.0,1.0,Cat_6,1
462445,Male,No,20.0,No,Healthcare,1.0,1.0,3.0,Cat_6,0
462446,Male,No,19.0,No,Healthcare,0.0,1.0,4.0,Cat_6,0
462447,Male,No,22.0,No,Healthcare,9.0,1.0,4.0,Cat_6,0
462450,Male,No,18.0,No,Healthcare,0.0,1.0,2.8253778838504378,Cat_6,0
462451,Male,No,18.0,No,Marketing,1.0,1.0,9.0,Cat_6,0
462452,Male,No,19.0,No,Healthcare,0.0,1.0,2.8253778838504378,Cat_4,0
462454,Male,No,19.0,No,Healthcare,1.0,1.0,3.0,Cat_2,0
462456,Male,No,22.0,No,Healthcare,0.0,1.0,8.0,Cat_6,0
462457,Male,No,31.0,No,Healthcare,4.0,1.0,4.0,Cat_6,0
462463,Male,Yes,63.0,No,Artist,0.0,2.0,2.0,Cat_6,1
462472,Male,No,43.0,Yes,Artist,1.0,1.0,1.0,Cat_6,2
462473,Male,No,73.0,No,Engineer,0.0,1.0,2.8253778838504378,Cat_4,1
462485,Female,Yes,39.0,No,Engineer,0.0,1.0,2.0,Cat_6,2
462488,Male,No,31.0,Yes,Healthcare,1.0,1.0,5.0,Cat_6,0
462491,Male,No,31.0,Yes,Artist,0.0,1.0,5.0,Cat_6,0
462492,Male,Yes,43.0,No,Artist,0.0,2.0,4.0,Cat_2,2
462496,Male,Yes,52.0,No,Artist,0.0,2.0,3.0,Cat_6,2
462498,Female,Yes,63.0,Yes,Doctor,0.0,2.0,3.0,Cat_6,1
462503,Male,Yes,51.0,Yes,Executive,1.0,3.0,4.0,Cat_6,2
462508,Male,Yes,35.0,Yes,Healthcare,1.0,1.0,7.0,Cat_4,0
462512,Female,Yes,32.0,No,Entertainment,2.552586938083121,2.0,2.0,Cat_4,0
462517,Female,Yes,39.0,Yes,Homemaker,9.0,3.0,4.0,Cat_6,2
462518,Female,No,25.0,No,Healthcare,1.0,1.0,6.0,Cat_5,0
462519,Male,No,20.0,No,Healthcare,0.0,1.0,5.0,Cat_4,0
462521,Female,No,33.0,No,Homemaker,9.0,1.0,1.0,Cat_6,0
462522,Male,Yes,36.0,No,Executive,0.0,2.0,5.0,Cat_4,2
462524,Female,Yes,35.0,Yes,Doctor,2.552586938083121,1.0,2.0,Cat_6,0
462525,Female,Yes,42.0,Yes,Artist,1.0,2.0,2.0,Cat_6,2
462526,Female,Yes,52.0,Yes,Artist,2.0,2.0,5.0,Cat_6,2
462529,Female,Yes,42.0,Yes,Engineer,1.0,1.0,2.0,Cat_6,2
462531,Female,Yes,57.0,No,Homemaker,2.552586938083121,3.0,2.0,Cat_6,2
462533,Female,No,30.0,Yes,Entertainment,1.0,1.0,3.0,Cat_6,0
462538,Female,Yes,73.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
462541,Male,Yes,66.0,Yes,Engineer,3.0,3.0,2.0,Cat_6,1
462542,Female,Yes,62.0,Yes,Artist,9.0,2.0,5.0,Cat_2,1
462543,Female,Yes,36.0,Yes,Artist,4.0,1.0,1.0,Cat_3,2
462545,Male,No,33.0,No,Engineer,0.0,1.0,3.0,Cat_4,0
462554,Male,No,28.0,No,Healthcare,0.0,1.0,8.0,Cat_4,0
462561,Female,Yes,48.0,Yes,Artist,3.0,2.0,2.0,Cat_6,2
462563,Female,Yes,53.0,Yes,Artist,1.0,2.0,2.0,Cat_6,2
462566,Female,Yes,27.0,No,Doctor,1.0,1.0,2.8253778838504378,Cat_3,0
462577,Female,Yes,71.0,No,Marketing,0.0,3.0,2.0,Cat_4,1
462578,Male,Yes,35.0,Yes,Artist,9.0,2.0,2.0,Cat_4,0
462580,Female,No,41.0,Yes,Artist,0.0,1.0,1.0,Cat_4,2
462584,Female,Yes,39.0,No,Entertainment,0.0,1.0,4.0,Cat_4,2
462587,Female,Yes,79.0,No,Lawyer,1.0,3.0,2.0,Cat_4,1
462589,Female,No,29.0,No,Engineer,9.0,1.0,8.0,Cat_4,0
462595,Female,No,33.0,Yes,Artist,7.0,1.0,7.0,Cat_4,0
462596,Female,No,31.0,No,Healthcare,0.0,1.0,2.8253778838504378,Cat_4,0
462600,Male,Yes,25.0,No,Engineer,4.0,2.0,3.0,Cat_4,0
462607,Female,,43.0,No,Engineer,2.0,2.0,3.0,Cat_4,2
462609,Female,Yes,52.0,No,Doctor,4.0,1.0,1.0,Cat_4,2
462611,Male,Yes,41.0,No,Executive,0.0,3.0,7.0,Cat_4,2
462612,Female,Yes,27.0,No,Doctor,2.552586938083121,3.0,6.0,Cat_4,0
462613,Female,Yes,39.0,No,Engineer,1.0,2.0,5.0,Cat_4,2
462615,Male,No,32.0,No,Doctor,3.0,1.0,7.0,Cat_4,0
462617,Male,No,19.0,No,Healthcare,1.0,1.0,5.0,Cat_4,0
462619,Male,,58.0,No,Artist,1.0,3.0,2.8253778838504378,Cat_4,1
462625,Male,No,30.0,Yes,Artist,1.0,1.0,3.0,Cat_4,0
462626,Female,No,31.0,Yes,Engineer,0.0,1.0,6.0,Cat_4,0
462632,Female,Yes,43.0,No,Engineer,2.552586938083121,2.0,4.0,Cat_4,2
462637,Female,Yes,63.0,No,Marketing,2.552586938083121,2.0,6.0,Cat_4,1
462643,Female,Yes,37.0,Yes,Engineer,2.552586938083121,2.0,3.0,Cat_4,2
462654,Male,Yes,37.0,No,Artist,0.0,2.0,6.0,Cat_4,2
462658,Female,Yes,31.0,Yes,Homemaker,9.0,2.0,2.0,,0
462668,Female,No,38.0,Yes,Artist,4.0,1.0,1.0,Cat_6,2
462669,Female,Yes,41.0,Yes,Entertainment,2.552586938083121,3.0,6.0,Cat_6,2
462678,Female,Yes,45.0,Yes,Artist,3.0,2.0,3.0,Cat_6,2
462680,Male,Yes,35.0,Yes,Doctor,2.552586938083121,2.0,4.0,Cat_6,0
462683,Female,Yes,43.0,No,Engineer,1.0,1.0,5.0,Cat_1,2
462685,Female,No,33.0,No,Healthcare,2.552586938083121,1.0,3.0,Cat_4,0
462687,Male,No,26.0,No,Homemaker,14.0,1.0,3.0,Cat_3,0
462692,Female,Yes,39.0,No,Artist,2.552586938083121,2.0,2.0,Cat_6,2
462696,Male,Yes,49.0,No,Artist,1.0,3.0,2.0,Cat_6,2
462697,Male,,47.0,No,Artist,0.0,2.0,2.0,Cat_6,2
462702,Male,Yes,53.0,No,Entertainment,1.0,2.0,4.0,Cat_4,2
462704,Male,Yes,52.0,Yes,Executive,5.0,3.0,5.0,Cat_6,2
462705,Female,Yes,66.0,No,Lawyer,0.0,2.0,2.0,Cat_6,1
462716,Male,No,26.0,No,Entertainment,6.0,1.0,2.0,Cat_4,0
462720,Male,Yes,38.0,Yes,Marketing,2.552586938083121,1.0,5.0,Cat_6,2
462722,Female,No,25.0,No,Homemaker,2.552586938083121,1.0,4.0,Cat_6,0
462723,Female,Yes,53.0,No,Artist,8.0,2.0,2.0,Cat_6,2
462727,Female,Yes,87.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
462729,Male,No,28.0,No,Healthcare,1.0,1.0,2.0,Cat_6,0
462731,Female,Yes,37.0,Yes,Artist,7.0,3.0,3.0,Cat_6,2
462732,Female,Yes,42.0,Yes,Artist,2.552586938083121,1.0,1.0,Cat_6,2
462735,Female,Yes,25.0,No,Artist,1.0,2.0,2.0,Cat_1,0
462736,Female,Yes,33.0,No,Engineer,6.0,1.0,3.0,Cat_6,0
462738,Female,No,33.0,Yes,Healthcare,2.552586938083121,1.0,3.0,Cat_2,0
462739,Male,Yes,46.0,Yes,Artist,1.0,1.0,2.0,Cat_6,2
462743,Male,No,33.0,No,Healthcare,2.0,1.0,4.0,Cat_3,0
462746,Male,No,26.0,No,Entertainment,1.0,1.0,3.0,Cat_6,0
462747,Male,No,32.0,No,Doctor,6.0,1.0,4.0,Cat_6,0
462752,Female,No,25.0,No,Healthcare,2.552586938083121,1.0,1.0,Cat_6,0
462755,Female,No,18.0,No,Healthcare,1.0,1.0,2.8253778838504378,Cat_6,0
462756,Female,No,22.0,No,Engineer,0.0,1.0,4.0,Cat_6,0
462761,Male,No,19.0,No,Healthcare,2.0,1.0,4.0,Cat_6,0
462762,Male,Yes,46.0,Yes,Artist,0.0,3.0,4.0,Cat_6,2
462767,Male,No,19.0,No,Healthcare,4.0,1.0,4.0,Cat_6,0
462768,Male,Yes,45.0,Yes,Artist,0.0,2.0,3.0,Cat_6,2
462776,Female,Yes,52.0,Yes,Engineer,1.0,2.0,3.0,Cat_6,2
462785,Female,Yes,42.0,Yes,Engineer,2.552586938083121,2.0,5.0,Cat_3,2
462788,Male,Yes,47.0,No,Entertainment,1.0,2.0,3.0,Cat_3,2
462792,Male,Yes,45.0,No,Homemaker,2.552586938083121,2.0,4.0,Cat_6,2
462799,Male,No,32.0,No,Healthcare,2.552586938083121,1.0,2.8253778838504378,Cat_5,0
462804,Male,Yes,41.0,No,Executive,5.0,3.0,3.0,Cat_4,2
462807,Female,No,28.0,Yes,Homemaker,2.552586938083121,1.0,1.0,Cat_6,0
462810,Male,Yes,37.0,No,Executive,9.0,3.0,4.0,Cat_6,2
462814,Female,Yes,20.0,No,Engineer,8.0,2.0,2.0,Cat_5,0
462817,Female,Yes,73.0,Yes,Lawyer,3.0,1.0,1.0,Cat_6,1
462819,Male,Yes,51.0,Yes,Artist,0.0,2.0,3.0,Cat_6,2
462823,Male,Yes,18.0,Yes,Engineer,2.552586938083121,2.0,4.0,Cat_6,0
462824,Male,Yes,42.0,No,Engineer,1.0,2.0,3.0,Cat_4,2
462826,Male,No,20.0,No,Healthcare,1.0,1.0,3.0,Cat_3,0
462827,Female,No,23.0,No,Doctor,0.0,1.0,3.0,Cat_3,0
462834,Male,Yes,31.0,Yes,Homemaker,2.0,1.0,2.0,Cat_1,0
462838,Female,Yes,33.0,Yes,Homemaker,1.0,1.0,3.0,Cat_5,0
462841,Male,No,21.0,No,Healthcare,9.0,1.0,6.0,Cat_6,0
462845,Male,Yes,51.0,Yes,Doctor,5.0,2.0,7.0,Cat_6,2
462849,Male,Yes,47.0,Yes,Artist,0.0,2.0,4.0,Cat_6,2
462850,Male,No,20.0,No,Healthcare,0.0,1.0,4.0,Cat_6,0
462853,Male,No,21.0,No,Healthcare,0.0,1.0,2.0,Cat_6,0
462854,Male,No,22.0,No,Healthcare,1.0,1.0,3.0,Cat_6,0
462858,Female,No,32.0,Yes,Engineer,9.0,1.0,4.0,Cat_6,0
462861,Female,No,30.0,Yes,Healthcare,8.0,1.0,1.0,Cat_6,0
462866,Male,Yes,61.0,Yes,Doctor,1.0,1.0,1.0,Cat_6,1
462868,Male,Yes,43.0,No,Entertainment,0.0,2.0,4.0,Cat_4,2
462869,Male,No,25.0,Yes,Doctor,8.0,1.0,1.0,Cat_6,0
462871,Male,Yes,46.0,No,Entertainment,0.0,2.0,3.0,Cat_6,2
462872,Female,Yes,53.0,No,Engineer,12.0,1.0,2.0,Cat_3,2
462874,Male,Yes,55.0,Yes,Doctor,0.0,3.0,2.0,Cat_6,2
462887,Female,Yes,42.0,No,Engineer,0.0,1.0,3.0,Cat_6,2
462890,Female,No,26.0,Yes,Marketing,11.0,1.0,1.0,Cat_6,0
462891,Male,No,29.0,No,Healthcare,0.0,1.0,3.0,Cat_6,0
462894,Male,Yes,39.0,Yes,Artist,4.0,2.0,4.0,Cat_3,2
462900,Male,Yes,38.0,Yes,Artist,1.0,2.0,3.0,Cat_6,2
462903,Male,Yes,69.0,Yes,Entertainment,2.552586938083121,2.0,2.0,Cat_6,1
462905,Female,No,25.0,No,Artist,6.0,1.0,3.0,Cat_6,0
462914,Female,No,26.0,Yes,Artist,4.0,1.0,4.0,Cat_6,0
462920,Male,Yes,51.0,No,Executive,0.0,3.0,5.0,Cat_6,2
462923,Male,Yes,30.0,No,Homemaker,8.0,2.0,2.0,Cat_6,0
462925,Female,Yes,28.0,No,Homemaker,2.552586938083121,2.0,2.0,Cat_3,0
462927,Female,No,33.0,No,Homemaker,8.0,1.0,2.0,Cat_6,0
462936,Female,No,41.0,Yes,Engineer,2.552586938083121,1.0,1.0,Cat_6,2
462941,Male,No,71.0,No,Lawyer,2.552586938083121,1.0,2.0,Cat_6,1
462944,Male,Yes,42.0,Yes,Executive,5.0,3.0,3.0,Cat_6,2
462951,Male,Yes,71.0,Yes,Lawyer,2.0,1.0,1.0,Cat_6,1
462956,Male,Yes,35.0,No,Artist,6.0,2.0,5.0,Cat_6,0
462958,Male,No,28.0,No,Marketing,0.0,1.0,5.0,Cat_6,0
462963,Male,Yes,31.0,Yes,Artist,1.0,2.0,2.0,Cat_3,0
462966,Male,Yes,43.0,Yes,Artist,2.0,2.0,3.0,Cat_6,2
462968,Female,Yes,77.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
462971,Female,Yes,71.0,Yes,Engineer,0.0,1.0,1.0,Cat_6,1
462976,Female,Yes,47.0,Yes,Engineer,0.0,2.0,2.0,Cat_6,2
462981,Female,No,26.0,No,Homemaker,9.0,1.0,1.0,Cat_6,0
462982,Male,Yes,40.0,No,Doctor,4.0,2.0,4.0,Cat_6,2
462983,Female,Yes,72.0,Yes,Lawyer,0.0,3.0,2.0,Cat_6,1
462984,Female,Yes,73.0,Yes,Artist,1.0,3.0,2.0,Cat_6,1
462986,Male,No,26.0,Yes,Healthcare,1.0,1.0,6.0,Cat_3,0
462992,Female,Yes,57.0,Yes,Engineer,2.552586938083121,3.0,3.0,Cat_3,2
462993,Male,Yes,30.0,No,Artist,2.552586938083121,2.0,3.0,Cat_6,0
462994,Female,Yes,36.0,No,Artist,2.552586938083121,2.0,3.0,Cat_6,2
462998,Male,Yes,52.0,No,Entertainment,10.0,2.0,4.0,Cat_6,2
463003,Male,Yes,42.0,Yes,Artist,3.0,2.0,2.0,Cat_6,2
463012,Male,Yes,52.0,No,Engineer,2.552586938083121,1.0,1.0,Cat_6,2
463020,Male,Yes,28.0,Yes,Artist,0.0,2.0,3.0,Cat_1,0
463023,Female,Yes,43.0,No,Homemaker,7.0,1.0,1.0,Cat_6,2
463024,Male,No,43.0,Yes,Artist,2.552586938083121,1.0,1.0,Cat_6,2
463028,Male,No,25.0,No,Doctor,0.0,1.0,4.0,Cat_6,0
463030,Male,Yes,52.0,Yes,Executive,1.0,3.0,3.0,Cat_6,2
463034,Female,No,28.0,Yes,Homemaker,9.0,1.0,1.0,Cat_6,0
463037,Male,Yes,56.0,Yes,Entertainment,0.0,2.0,4.0,Cat_6,2
463039,Male,Yes,38.0,No,Executive,12.0,3.0,7.0,Cat_6,2
463040,Male,Yes,83.0,No,Lawyer,1.0,3.0,2.0,Cat_6,1
463044,Male,Yes,82.0,Yes,Lawyer,2.552586938083121,3.0,2.0,Cat_6,1
463047,Male,Yes,32.0,Yes,Homemaker,8.0,1.0,2.8253778838504378,Cat_6,0
463051,Female,No,35.0,Yes,Homemaker,12.0,1.0,1.0,Cat_6,0
463052,Male,Yes,40.0,Yes,Marketing,0.0,1.0,2.0,Cat_6,2
463058,Female,No,25.0,Yes,Homemaker,13.0,1.0,1.0,,0
463062,Female,Yes,39.0,Yes,Artist,2.552586938083121,2.0,3.0,Cat_6,2
463069,Male,No,25.0,Yes,Artist,7.0,1.0,1.0,Cat_6,0
463075,Male,Yes,52.0,Yes,Artist,0.0,1.0,4.0,Cat_6,2
463080,Male,No,33.0,No,Artist,0.0,1.0,4.0,Cat_5,0
463083,Male,No,28.0,Yes,Artist,6.0,1.0,3.0,Cat_6,0
463085,Female,No,43.0,Yes,Artist,0.0,1.0,1.0,Cat_6,2
463086,Male,No,30.0,Yes,Artist,8.0,1.0,2.8253778838504378,Cat_5,0
463088,Female,Yes,84.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
463089,Male,Yes,48.0,Yes,Executive,6.0,3.0,4.0,Cat_6,2
463090,Female,Yes,55.0,No,Engineer,3.0,2.0,2.0,Cat_6,2
463091,Female,Yes,37.0,Yes,Homemaker,8.0,1.0,1.0,Cat_6,2
463094,Male,Yes,38.0,Yes,Engineer,11.0,2.0,3.0,Cat_6,2
463096,Female,No,28.0,Yes,Doctor,2.552586938083121,1.0,3.0,Cat_6,0
463099,Male,Yes,86.0,Yes,Lawyer,2.552586938083121,1.0,1.0,Cat_6,1
463100,Female,No,35.0,No,Homemaker,9.0,1.0,1.0,Cat_6,0
463102,Male,No,35.0,No,Entertainment,0.0,1.0,2.0,Cat_6,0
463104,Female,Yes,46.0,No,Lawyer,0.0,1.0,1.0,Cat_6,2
463106,Female,Yes,79.0,Yes,Lawyer,0.0,1.0,1.0,Cat_6,1
463108,Male,Yes,63.0,Yes,Lawyer,5.0,3.0,2.0,Cat_6,1
463118,Female,Yes,50.0,Yes,Doctor,2.552586938083121,3.0,3.0,Cat_6,2
463120,Female,No,35.0,Yes,Entertainment,0.0,1.0,1.0,Cat_6,0
463129,Male,Yes,65.0,No,Doctor,2.552586938083121,1.0,1.0,Cat_6,1
463133,Male,Yes,50.0,No,Artist,0.0,2.0,4.0,Cat_6,2
463138,Female,No,27.0,No,Homemaker,2.552586938083121,1.0,2.8253778838504378,Cat_3,0
463144,Male,Yes,45.0,Yes,Executive,0.0,3.0,3.0,Cat_6,2
463145,Female,No,36.0,Yes,Homemaker,0.0,1.0,4.0,Cat_6,2
463146,Male,Yes,43.0,No,Entertainment,11.0,2.0,2.0,Cat_6,2
463148,Male,Yes,62.0,Yes,Marketing,1.0,3.0,5.0,Cat_6,1
463149,Male,Yes,57.0,Yes,Artist,2.0,2.0,2.0,Cat_6,2
463150,Male,No,51.0,No,Marketing,9.0,1.0,1.0,Cat_6,2
463151,Male,Yes,59.0,Yes,Artist,0.0,1.0,1.0,Cat_3,1
463154,Female,Yes,27.0,No,Artist,0.0,1.0,4.0,Cat_6,0
463156,Female,Yes,83.0,No,Lawyer,2.552586938083121,3.0,2.0,Cat_6,1
463157,Male,Yes,50.0,Yes,Entertainment,6.0,1.0,3.0,Cat_6,2
463158,Male,Yes,75.0,Yes,Executive,1.0,3.0,3.0,Cat_6,1
463163,Male,No,28.0,No,Executive,2.0,1.0,2.0,Cat_3,0
463164,Male,Yes,39.0,Yes,Artist,9.0,2.0,2.0,Cat_6,2
463165,Female,Yes,69.0,Yes,Doctor,0.0,2.0,2.0,Cat_6,1
463166,Female,No,41.0,Yes,Artist,1.0,1.0,1.0,Cat_4,2
463170,Female,,28.0,Yes,Healthcare,0.0,1.0,5.0,Cat_3,0
463171,Female,Yes,39.0,No,Entertainment,1.0,3.0,3.0,Cat_3,2
463173,Male,No,47.0,Yes,Artist,0.0,1.0,1.0,Cat_3,2
463174,Female,Yes,62.0,Yes,Engineer,1.0,1.0,1.0,Cat_3,1
463175,Female,,41.0,No,Engineer,0.0,1.0,4.0,Cat_3,2
463181,Male,Yes,49.0,Yes,Doctor,5.0,2.0,3.0,Cat_5,2
463187,Female,Yes,52.0,Yes,Artist,8.0,1.0,2.0,Cat_6,2
463192,Female,Yes,48.0,No,Entertainment,2.0,2.0,2.8253778838504378,Cat_4,2
463195,Female,No,26.0,Yes,Healthcare,7.0,1.0,2.0,Cat_3,0
463196,Female,Yes,72.0,Yes,Engineer,1.0,1.0,1.0,Cat_6,1
463199,Female,Yes,47.0,Yes,Artist,0.0,1.0,3.0,Cat_4,2
463201,Female,No,19.0,No,Healthcare,1.0,1.0,2.0,Cat_4,0
463203,Female,No,21.0,No,Healthcare,1.0,1.0,3.0,Cat_7,0
463204,Male,No,39.0,No,Entertainment,1.0,1.0,1.0,Cat_6,2
463209,Female,No,52.0,Yes,Artist,0.0,1.0,1.0,Cat_6,2
463218,Male,Yes,37.0,No,Entertainment,8.0,2.0,3.0,Cat_6,2
463219,Male,Yes,51.0,No,Entertainment,0.0,1.0,2.0,Cat_6,2
463220,Male,Yes,48.0,No,Engineer,1.0,2.0,3.0,Cat_6,2
463221,Male,No,22.0,No,Healthcare,2.552586938083121,1.0,3.0,Cat_6,0
463224,Male,Yes,47.0,Yes,Executive,1.0,3.0,4.0,Cat_6,2
463240,Female,Yes,45.0,No,Engineer,0.0,2.0,3.0,Cat_6,2
463242,Female,No,29.0,No,Engineer,5.0,1.0,2.0,Cat_6,0
463244,Female,Yes,47.0,No,Doctor,1.0,1.0,1.0,Cat_6,2
463245,Male,Yes,41.0,Yes,Entertainment,8.0,2.0,2.0,Cat_6,2
463248,Female,Yes,32.0,No,Homemaker,9.0,2.0,4.0,Cat_2,0
463251,Male,Yes,31.0,No,Marketing,2.0,1.0,3.0,Cat_6,0
463256,Male,No,20.0,No,Marketing,1.0,1.0,3.0,Cat_6,0
463258,Female,Yes,46.0,Yes,Artist,0.0,2.0,3.0,Cat_6,2
463260,Male,Yes,70.0,Yes,Lawyer,3.0,1.0,1.0,Cat_6,1
463265,Male,Yes,65.0,Yes,Artist,1.0,2.0,3.0,Cat_6,1
463266,Female,Yes,68.0,,Artist,1.0,2.0,2.0,Cat_6,1
463267,Male,Yes,29.0,No,Homemaker,9.0,1.0,1.0,Cat_4,0
463269,Male,Yes,41.0,Yes,Entertainment,3.0,2.0,2.0,Cat_3,2
463270,Male,Yes,50.0,No,Executive,0.0,1.0,5.0,,2
463273,Male,Yes,38.0,Yes,Entertainment,9.0,2.0,2.0,Cat_3,2
463276,Male,Yes,37.0,No,Executive,2.552586938083121,2.0,2.0,Cat_3,2
463277,Female,Yes,30.0,No,Engineer,6.0,1.0,2.0,Cat_3,0
463278,Female,Yes,63.0,Yes,Engineer,1.0,1.0,1.0,Cat_3,1
463280,Male,Yes,42.0,Yes,Artist,6.0,2.0,2.0,Cat_3,2
463292,Male,Yes,41.0,No,Executive,0.0,3.0,3.0,Cat_6,2
463302,Female,Yes,60.0,Yes,Engineer,2.552586938083121,3.0,4.0,Cat_6,1
463308,Male,Yes,46.0,Yes,Engineer,1.0,1.0,2.0,Cat_3,2
463316,Female,Yes,83.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
463323,Male,Yes,27.0,Yes,Healthcare,3.0,1.0,2.0,Cat_6,0
463324,Female,No,22.0,No,Healthcare,1.0,1.0,4.0,Cat_2,0
463330,Male,No,20.0,No,Healthcare,0.0,1.0,4.0,Cat_6,0
463332,Female,Yes,40.0,Yes,Engineer,0.0,1.0,2.0,Cat_6,2
463334,Female,No,28.0,Yes,Doctor,0.0,1.0,6.0,Cat_4,0
463335,Male,No,28.0,Yes,Doctor,2.552586938083121,1.0,1.0,Cat_4,0
463338,Male,Yes,28.0,No,Entertainment,0.0,1.0,2.0,Cat_3,0
463340,Female,No,20.0,No,Healthcare,0.0,1.0,4.0,Cat_3,0
463341,Female,Yes,53.0,No,Engineer,0.0,2.0,6.0,Cat_3,2
463348,Female,Yes,35.0,Yes,Doctor,0.0,1.0,2.0,Cat_6,0
463351,Female,No,21.0,,Healthcare,3.0,1.0,4.0,Cat_5,0
463356,Male,No,30.0,Yes,Healthcare,6.0,1.0,4.0,Cat_2,0
463360,Female,Yes,46.0,Yes,Artist,2.0,1.0,1.0,Cat_6,2
463367,Female,No,36.0,Yes,Engineer,3.0,1.0,4.0,Cat_2,2
463368,Female,Yes,38.0,Yes,Artist,4.0,3.0,3.0,Cat_2,2
463372,Female,Yes,26.0,No,Marketing,1.0,2.0,2.0,,0
463375,Female,Yes,45.0,Yes,Doctor,1.0,1.0,1.0,Cat_4,2
463376,Female,Yes,46.0,Yes,Executive,5.0,3.0,2.0,Cat_6,2
463378,Male,No,25.0,Yes,Doctor,0.0,1.0,1.0,Cat_3,0
463379,Male,No,27.0,No,Marketing,0.0,1.0,7.0,Cat_6,0
463386,Female,Yes,42.0,Yes,Doctor,6.0,1.0,1.0,Cat_3,2
463387,Male,,20.0,No,Marketing,3.0,1.0,2.0,Cat_3,0
463391,Male,Yes,55.0,Yes,Doctor,6.0,1.0,1.0,Cat_3,2
463395,Male,No,25.0,No,Marketing,2.552586938083121,1.0,1.0,Cat_6,0
463404,Male,Yes,27.0,No,Doctor,2.552586938083121,3.0,2.0,Cat_3,0
463406,Male,No,31.0,No,Marketing,0.0,1.0,4.0,Cat_3,0
463409,Female,Yes,38.0,No,Entertainment,6.0,2.0,5.0,Cat_2,2
463411,Male,Yes,43.0,Yes,Entertainment,2.552586938083121,2.0,2.0,Cat_6,2
463420,Female,Yes,59.0,Yes,Artist,2.0,3.0,3.0,Cat_6,1
463423,Male,Yes,61.0,No,Executive,1.0,2.0,3.0,Cat_6,1
